"","V1","V2","V3","V4"
"4285",98609.7741871669,96093.4036930433,96960.5033674652,90127.8308282072
"4286",97082.4904641251,86409.1543515571,99432.8667944153,97167.3933933676
"4287",109819.224446922,91114.3886914783,110113.081503864,109938.40044266
"4288",116669.134256858,90561.2786995922,88338.1630155683,98063.2143983633
"4289",94092.8688522108,95136.1619583032,114206.815345808,97402.1802415065
"4290",91606.3642095511,108710.443429409,109632.293094806,113187.632499138
"4291",110467.892887337,87335.5502718734,116803.721690631,108629.920874025
"4292",103060.913504409,82438.826793493,74869.4738945302,97380.8892069519
"4293",101222.610988003,101610.08004249,93424.2768401107,137806.860753197
"4294",111454.863595402,106403.065554667,94267.3640623682,92853.3166414851
"4295",113325.281813662,115095.109021002,99320.3213174326,104784.426764582
"4296",112820.956674264,103185.491167576,124054.656877704,127782.272545223
"4297",107342.167796956,91659.4743318823,95112.4914331082,123876.678705099
"4298",118812.024209001,90317.4411981369,113460.068176871,91079.9784671901
"4299",120008.935840101,103347.532714142,95374.5076490511,106965.191703118
"4300",100771.373922456,109723.926208587,104538.531176109,96668.2077158475
"4301",120466.620887306,80851.6940058415,71749.9136906774,106790.781592778
"4302",89703.4584337607,121776.981629723,103080.07400546,107221.787077315
"4303",101508.935042929,101503.15304385,92204.5521751255,105292.480413687
"4304",110747.403439864,104713.259000456,92471.9705817014,94328.1867007447
"4305",104692.067055297,90842.4220268006,89364.5707891546,101898.203529201
"4306",97501.5912978933,97704.0081148404,97360.1631906993,109912.786944649
"4307",94427.7429459627,88599.1970179032,112353.811263837,100449.703677786
"4308",106807.787857113,103030.135787093,91476.7204213457,104756.48185081
"4309",129796.012031041,132262.020258569,101930.047610582,100488.536454064
"4310",96980.421799348,107836.370832777,90964.3886072771,99697.7697787653
"4311",104959.163776362,118526.508784399,114800.016066951,90135.0566730139
"4312",119648.332911031,113326.961450914,98336.1072739955,96696.801909963
"4313",100059.688284174,120678.444561898,106001.827432647,98852.7301449463
"4314",115045.48820139,110338.641295728,90241.170807897,103426.579172115
"4315",100549.563079774,128317.528634506,89314.0716923484,116376.743992592
"4316",136042.844002641,106635.421923469,95389.241955475,95035.4739532391
"4317",103940.124022305,89320.7603864884,131286.239059484,78735.7349550442
"4318",122381.243332445,99017.3982909237,105388.881783037,112025.882144625
"4319",84628.1644353801,99806.6481408969,110349.524287343,97944.21710533
"4320",93135.3257927978,80713.4137436967,90140.9396222895,88703.3737279811
"4321",105906.847841957,117173.596224625,108774.080159009,96697.4272739132
"4322",114308.52096282,103569.136906787,117754.115874423,109138.828302364
"4323",107087.218635305,96310.796833542,117862.686212943,100459.405030989
"4324",103479.071849589,91932.8863437895,110193.602481955,117865.412980129
"4325",105602.83563364,82398.0879890013,94116.6887152635,110407.193196766
"4326",110864.17414712,102118.322847695,99128.8334895875,110077.875516146
"4327",98915.0297311514,108617.026083441,81037.7252257496,94399.6162308832
"4328",98551.1294338224,102100.72496359,92947.5950855234,89414.6883406383
"4329",92285.7548555557,117313.730623521,109810.943878928,89034.6205559338
"4330",94176.2806714679,104557.963713896,95550.7871869622,90997.8487598729
"4331",114176.569702669,120405.626564236,97226.0891019104,102150.818753548
"4332",126248.330347327,94893.5908900395,95314.4053391583,104860.635512129
"4333",115028.148816571,103555.660472006,85870.9620445285,101719.73234627
"4334",94871.2768288142,100406.033945627,84678.7099437116,84414.6305925407
"4335",111019.893825769,96606.0613424169,98782.1040690845,107856.891926053
"4336",99945.0168272841,124612.104471768,106559.767507454,89106.3201236068
"4337",92587.6113453699,112001.653369887,108111.914654532,98391.7304496685
"4338",117521.867131381,125078.451374458,98873.9641900272,87091.3424486539
"4339",125227.551052063,92837.4918696615,101413.649498964,106461.832779597
"4340",116481.18392156,82617.3205208767,77134.622742164,110335.367982549
"4341",119912.409196494,92332.457710133,93891.9604294854,105515.878795509
"4342",109827.763264829,110026.945453164,106912.857468555,118845.310480201
"4343",111352.26502491,114648.273079991,121376.026697096,121419.327108866
"4344",110556.349149165,110382.986592033,84114.859304767,103001.2529953
"4345",95624.5819855996,91688.3816216302,116766.781969358,99372.5760981147
"4346",98838.9651525207,109134.116613856,91993.728526638,107499.172099725
"4347",115874.848089109,100826.973299858,85200.050982912,116827.135727272
"4348",95247.8215706757,113840.310476139,97081.8462667593,112614.202006076
"4349",98064.3915737864,104284.11397823,112051.037985211,107061.891366151
"4350",100982.335208078,100310.053031218,102033.298545635,113448.104259154
"4351",97950.2358946541,114251.798364956,109549.53319022,108048.000251205
"4352",100970.108204139,81376.4441538547,86742.3075046739,112830.38620553
"4353",110632.759003077,115012.065004199,106113.940646641,112181.531042873
"4354",102337.507472623,108871.414580498,102531.770155788,103569.098166919
"4355",120973.876653299,98593.1436280324,111858.330838948,118075.227466067
"4356",115197.700945973,106243.325754016,91932.9056048579,100804.044700801
"4357",111023.488804553,114776.009897822,118026.952164806,108779.826753116
"4358",102442.372439339,99356.9728733336,121257.524934192,94256.0946511218
"4359",99945.5108135406,111295.073566435,86504.0749605173,96946.0357953963
"4360",105418.839267749,92222.1168083513,85635.3653829641,106140.438253753
"4361",89267.8897363505,128386.065221385,124552.168419312,84550.8813397446
"4362",117457.139360954,94059.6510635232,88725.7752829424,99475.0498656194
"4363",105474.415440476,115534.114280366,88446.2906975249,102896.705808351
"4364",106636.671873841,100859.464676563,91679.6210518753,96410.0863154508
"4365",92930.2906972017,103013.93358232,118176.939175148,92874.5755650961
"4366",99525.1407340602,113654.195627179,103732.225659597,99250.6808697859
"4367",88757.1885891083,85105.871643657,136593.467624903,105317.065850413
"4368",112833.368290051,97011.2238686975,94958.3706925544,102168.212610317
"4369",117667.212649898,127433.175461227,87847.8389006692,99510.9410466436
"4370",105446.224228265,94041.7499472811,81084.4218759406,99097.3233386072
"4371",103820.87062638,90106.9134780031,117552.918531341,87474.5652721908
"4372",105624.974265394,81841.8113858741,93482.8190217571,114678.606997795
"4373",103588.264043579,119198.67045125,92941.7329797262,94804.9401602771
"4374",103537.834325368,110386.519204529,114636.961641619,122353.2632387
"4375",107041.774117468,94885.6613019917,99649.7046646956,93434.7266684229
"4376",106542.900994323,102027.003514149,102187.038022879,106164.592328919
"4377",107476.468717022,107640.834828894,117287.402954851,82992.7285028897
"4378",107546.124836623,113875.223205196,101112.139232286,113482.961948393
"4379",117911.196690317,98430.7389380216,88922.5733838763,89890.0130234327
"4380",102976.320441974,83242.7799108468,107875.954677609,88270.8641909675
"4381",110196.67358288,106361.333859332,90685.0101073498,105987.699285493
"4382",96533.1417717965,97089.192449213,79115.5299782427,107619.3275207
"4383",115739.735336961,111899.525847098,93288.7751872686,110688.303000567
"4384",89173.6684468749,97966.8570154713,109119.107912086,90408.5629349358
"4385",97408.4912319756,99246.0439139339,98340.142253533,89024.0348559575
"4386",120307.16500254,109416.26664917,102993.464441777,89743.1522072623
"4387",89193.5183274019,92686.3706236402,123888.248129047,102862.897088037
"4388",100246.168045786,98905.9736211672,117874.915387976,96396.1367900866
"4389",103295.733081054,97572.1303052644,127216.756985623,108120.537090159
"4390",119065.55343182,115738.006884793,93363.2026923964,115151.127767278
"4391",120357.622292531,102520.657723857,87904.9268581508,113573.965824815
"4392",108892.108333716,95620.3132177209,96727.0360667745,91157.9967923083
"4393",127067.294790299,103022.398214742,80737.592093604,102908.145080929
"4394",97666.6890143045,77946.3830565895,94929.0633053428,94968.4972822656
"4395",95637.0663577745,107879.196989563,94298.2090002392,93677.553836075
"4396",118423.963756523,95975.1750142457,106750.336857679,101770.301399544
"4397",115774.864988653,108997.177459963,115913.885455063,120927.536184291
"4398",100326.890925581,95135.7770276926,99129.4507924498,110914.366537671
"4399",109135.597475866,108200.256550899,114536.092632541,103117.715464473
"4400",101225.213113412,98838.1639200343,109817.570240112,106242.286508183
"4401",117669.819561946,102676.839456984,105666.978992699,104058.700594317
"4402",94209.26452871,108867.926024364,94914.7366020021,117024.553130948
"4403",110223.233543386,108434.80101701,107911.968204068,102620.712891644
"4404",102312.085348316,96378.4963427184,80532.0171504851,112190.396379449
"4405",104654.704761826,100273.572980717,96830.1696990224,113450.134541864
"4406",97738.0003173919,103582.688975561,121381.925304076,87068.9920132057
"4407",107532.777836323,123300.0482577,96093.6235765181,102204.561990324
"4408",102056.955593786,123376.958901842,106585.251587459,108223.548982659
"4409",109387.21211641,92148.1167578244,103482.851074396,119136.788527495
"4410",117603.389961608,98067.110287806,96536.8679280567,108466.080631976
"4411",95706.7035556321,124249.962361778,111933.170987769,94391.9198931389
"4412",95330.4556707801,115276.410842583,96240.936237912,114715.131838284
"4413",102356.863849876,84902.3703388352,84141.2235940167,122175.111690652
"4414",105503.267881507,101871.86734159,101220.970005739,103633.727930755
"4415",114022.458818208,85836.3891581377,101542.774894248,130691.477192447
"4416",110785.934473603,104506.627725997,116328.498378363,97919.1047997845
"4417",112021.917918206,85819.968328589,83820.303406005,111291.599067151
"4418",102930.151465888,115433.821687056,118433.51572733,118480.26212267
"4419",114388.48116154,95053.4312681827,100681.151705828,94455.6198547448
"4420",127262.232025929,93877.7007434928,116336.724556355,82281.9395879318
"4421",105507.28504721,111660.873379325,97867.6330998606,97208.5693056513
"4422",91503.2798925173,88612.0878618711,105121.685802387,102400.327423102
"4423",96079.3425255251,104912.084412837,106572.091466634,106054.329189386
"4424",120093.187365356,96050.021667261,112816.637450421,126859.410176125
"4425",109626.086571476,122224.070791248,96443.6196112054,105505.849882486
"4426",99943.6480804978,98047.5951791843,105680.010552955,96938.8050003901
"4427",113709.876534595,121517.061806053,125512.73782536,97709.9029582833
"4428",104816.388724315,110730.279707163,109012.905058928,114818.66190297
"4429",99846.3338123318,100435.892773948,99329.6331720952,101221.483646343
"4430",92587.8710628799,107836.648845863,116804.884486239,102899.128268314
"4431",120360.888454648,76109.3140344093,92290.9543070694,119820.863947012
"4432",118866.695787136,87956.3957159362,81435.2479148332,91171.705192263
"4433",97510.6324067572,74230.1452832618,101254.75894949,116419.456963015
"4434",101805.423440017,97503.6201897589,92107.0853754148,94442.721987756
"4435",104449.561089562,83506.4237397328,104449.303432556,94152.1679633826
"4436",126745.676061929,95719.7583490928,113844.905278564,103058.666904494
"4437",146203.547382326,123905.760063285,93691.5136971956,105103.273704597
"4438",130028.263255987,108495.414115684,100892.497183273,98417.8804775822
"4439",106671.134380193,97193.0399330638,94629.0578015435,120379.350954989
"4440",104093.790811319,96793.7645929653,113336.45989449,109445.639403095
"4441",107835.732692082,85032.872397023,105433.853047352,123330.785962147
"4442",101915.559239316,90049.4462566725,96042.0712331491,114819.667656886
"4443",84591.5494582981,106949.533571159,101669.938564015,109323.060341573
"4444",102651.759170123,88126.3861017803,103772.655206481,124210.756721934
"4445",103143.880128292,100762.995254621,100131.167502605,96462.9010363095
"4446",100410.725992983,102318.898556621,111745.327552013,95183.1211245176
"4447",121729.974979551,105057.844910297,99633.3658536412,95189.3341084752
"4448",114851.60023078,107206.44638601,105728.993853507,82893.5435605665
"4449",106008.667761965,81272.1960006337,107838.166346499,104870.053734092
"4450",113503.393444198,93725.4725892992,98069.0417915267,108023.887568172
"4451",95756.3843076509,95884.1485280956,90480.1597207765,111800.561525673
"4452",104439.778735796,109766.29923448,99716.2203266046,93296.8554926862
"4453",113157.575880444,103620.305693828,71081.3318567759,85419.7851887389
"4454",97353.3411263218,113145.541511455,101963.158492462,95390.2741069071
"4455",90065.952615277,110647.352616523,97395.2160749518,115140.009638105
"4456",124045.912126238,97960.9280237668,108751.245349458,86452.6866973939
"4457",108828.460346184,100854.206845697,95624.8822178831,85727.5436269228
"4458",107753.345897644,94200.9146907083,83263.9004636442,110110.560828742
"4459",105014.403139166,83992.751501462,91450.7969935246,117316.323113645
"4460",121475.468900744,109953.194493267,89637.4716475827,93540.6595168932
"4461",117220.498384252,91703.430827499,99277.9869255788,83740.8595875133
"4462",87812.7543286861,97637.242123092,111952.499837755,97076.1303127486
"4463",93121.8705425153,107696.833240431,124651.00200952,99687.352193811
"4464",106365.669050146,113526.060121675,123480.951869249,94977.2164492671
"4465",110969.974018724,111219.817747123,112009.501141161,102858.142029997
"4466",110224.56813253,115832.547936003,90906.3491342981,108979.48280823
"4467",105944.208674512,105364.65206111,116407.171461233,105268.52324277
"4468",99229.1215037866,109462.434925887,91582.6759087149,117382.990208444
"4469",122789.885875851,102669.086088241,107912.616315821,101245.487304053
"4470",88734.7948601562,91854.826201995,96115.9974164285,97540.9383959141
"4471",100189.938548287,94999.0188001045,90111.002344307,100497.085444113
"4472",124770.746035717,95784.6012560617,89269.3871001732,117386.563605578
"4473",107071.147056937,90273.5238978788,104707.58737573,92188.345643457
"4474",112617.552206666,104892.853894993,101908.459231729,99235.8830812278
"4475",94128.5215200887,98343.6292078951,93170.2745249835,93496.7437356671
"4476",104027.590290393,107586.59606719,93589.201886269,91814.2185258728
"4477",106906.57519619,92572.4730229865,109936.292176133,105635.618532993
"4478",103328.40541541,102921.047210311,116429.36996496,90053.3537968727
"4479",91374.1428655888,117225.561255597,93498.2870426185,93713.7450363484
"4480",118092.047231368,84376.4964165251,102059.798651757,116695.560427604
"4481",96688.0709765485,98112.5372895362,98040.8054104989,109820.415122935
"4482",101815.601642451,99787.3189365562,101893.25112884,96953.840352357
"4483",120174.432873749,106048.529645441,95006.066016833,96427.9334386149
"4484",100342.225145252,103826.085597001,125985.128921614,91929.9296224619
"4485",108834.051152944,100249.145912513,96879.0361692622,108100.609458953
"4486",106742.605048858,80060.7953497812,88975.5010551643,110228.021502203
"4487",107524.292991202,102304.011558044,124601.673329027,94740.7575156902
"4488",112619.770176927,140210.25472816,110379.392623709,103509.286881748
"4489",114051.90235758,96243.2483491734,115204.112507476,129264.562462555
"4490",109557.608402465,105562.720022798,107700.957638128,89137.539284386
"4491",106222.60145618,102927.508765066,99410.4954603696,98857.6546406102
"4492",109879.593035602,91800.5043122522,96769.9699063276,97016.9641400376
"4493",94733.2450310121,106107.273274373,86394.5637409512,111237.144390792
"4494",108738.986471757,116061.179278345,94854.5222017629,91608.4294212449
"4495",121012.720338326,106652.313842727,108879.69134975,109109.534661445
"4496",123797.304813187,104588.977752938,108772.647067898,111609.234520207
"4497",97172.21540044,91286.2763503888,89399.7225097426,106351.095730765
"4498",92137.4190230165,101161.179033968,92086.3541807699,80724.2118312821
"4499",138507.898894155,109995.062824892,96428.9644035346,95320.7777653037
"4500",94449.1818148658,101589.800174304,116321.705967742,105524.795512386
"4501",93231.8491210023,101308.032915241,84574.3523753271,104602.930313311
"4502",122376.173515475,101405.70919738,95903.1681309148,107195.477914211
"4503",102556.84369698,82296.8346004111,90736.5662219793,113653.514600275
"4504",117170.64877471,90604.9591793864,103217.402149414,102254.162643675
"4505",95025.103005083,95012.8458099951,97500.5954032677,109313.007687559
"4506",107059.596772611,102197.45437667,103550.390724613,109020.379297193
"4507",125407.900539588,89647.2104126135,98326.4460341525,92771.2437914179
"4508",125955.374953498,97451.0759449621,112777.432913337,112097.188823336
"4509",104451.964141055,132075.135334959,111078.409472586,129359.789412662
"4510",134284.580048833,108739.384054035,98905.0763034547,112965.232968313
"4511",101186.269004177,103565.182269169,100030.936271283,119082.798116305
"4512",106997.642959009,89676.5475020872,121801.426033293,101609.20260549
"4513",99502.8920024792,106421.920726872,93895.2457794452,122975.345604493
"4514",105044.313168044,105521.881943909,96749.6362064502,90265.6163287234
"4515",113636.693329469,85643.2934160179,98747.2747909489,88006.8227575554
"4516",108717.987159403,138624.794519435,80043.087976805,94558.6674032426
"4517",121599.558017892,93433.0629650856,101870.607975799,130499.381661538
"4518",107766.685110751,88937.6046880433,97299.48914637,103548.901651862
"4519",113311.671172751,104757.592005236,112496.32413216,111698.300982354
"4520",118815.981610166,92851.3026834685,99659.3923847654,94527.562540242
"4521",95672.9480331495,118961.87324526,99258.535151681,107332.154152249
"4522",101383.04503487,108948.742128376,109579.269176631,119349.873173703
"4523",83313.7340478042,95575.34539356,121768.734180539,102228.338716211
"4524",112486.011613594,106906.670259144,103195.57912651,122494.949763457
"4525",99531.7407644594,93814.9696382184,101462.449210295,93086.9598724979
"4526",106398.319282523,106717.760308493,112783.841344829,92911.3239167225
"4527",76602.3105114778,119780.902037424,97730.7406294996,92683.5336925205
"4528",101135.151773703,87690.1305479011,99248.4181888995,102022.948067103
"4529",130964.913919377,100204.618245316,84962.3747946011,82648.1011768861
"4530",117135.511917378,111818.211839706,100311.44357212,103113.065808954
"4531",104949.617283937,85786.4079691962,85222.9791841996,109467.757322436
"4532",100924.670711865,97840.3860688008,95549.7286368245,113040.775036478
"4533",104465.424312895,105601.852771804,100284.799440363,107666.092325448
"4534",107223.133601357,106042.350321526,87255.4368697866,109968.568455011
"4535",119786.833858833,95873.5062130019,96566.7280323822,105725.672728066
"4536",103617.596874304,113362.614901566,108932.293772045,96872.1284532921
"4537",99540.2462912544,120269.644935601,82694.4426617179,111994.144690547
"4538",114686.995001748,83006.844625491,98714.2447938398,90732.0457365227
"4539",111649.280354605,117857.341365442,84855.8757558318,108602.642549827
"4540",93693.0604529442,98062.3267255491,133079.11888274,113268.403079289
"4541",101847.701202677,129500.530952733,83793.6669179358,105681.19104234
"4542",112502.488733547,102699.867895083,98666.661801629,110393.857297815
"4543",94190.7929866326,101571.268866221,98217.4208103515,112646.864156326
"4544",93222.5944016996,103436.043149225,98781.9357251696,112641.240123066
"4545",100719.532220712,103895.297200908,92867.0083500534,98120.6682706957
"4546",99838.9545650429,100769.057892374,97347.4618290514,81544.6816266338
"4547",108581.634665518,103906.677645561,108125.153810377,104077.890742444
"4548",115214.488324378,119524.073697912,96274.7754751854,124682.472888046
"4549",116037.032133447,112317.658847572,107817.518148163,103842.957150991
"4550",116920.62805793,122853.029851687,93881.9109528413,97526.2752158829
"4551",95978.3278250966,102128.95684345,95538.9110785767,116990.099016555
"4552",100036.77665553,91244.4219469612,88586.0927259921,96955.6423022652
"4553",95646.7738490318,122093.321127397,114144.44391745,103014.368800404
"4554",114301.262588732,113760.315974706,111481.525053489,106299.831730663
"4555",117063.424331728,117213.518030161,97646.4462190244,106345.034734656
"4556",108710.484844816,101283.105028738,100441.996748189,91710.2004354979
"4557",143286.834926322,108571.950054412,107867.651310379,111597.101191559
"4558",102685.651504056,99176.1317767542,104267.885453939,88802.7773254708
"4559",106198.28577386,85648.0865634178,112135.361604418,94167.7987267032
"4560",96738.8601421839,109390.332941387,105900.744753391,100838.067240234
"4561",109445.332551962,103554.610577786,102181.805361037,109954.852930026
"4562",90961.8081305761,111490.471929105,112547.181500925,104744.13974569
"4563",101186.806454743,91389.2340147941,133924.412173178,89857.9718118383
"4564",118280.986867373,107852.368176911,109485.657746754,105924.412661374
"4565",116760.808263995,130560.125788493,93384.3699822446,107634.364895602
"4566",96442.670096754,102835.034812102,110327.996272113,100292.34321272
"4567",126959.672003507,93713.9655935323,90599.901820146,77185.4034150149
"4568",94078.7311127839,104691.592974469,106530.826586263,97152.4098274495
"4569",112380.510093531,88851.5146673479,86972.9185594251,98315.8541733214
"4570",95497.0999053476,113468.468818744,107048.863668967,99067.3620421567
"4571",108297.766455233,119054.714319874,102943.683942502,89590.1945006867
"4572",110384.300042721,116958.865515539,94627.0820123925,99568.2763613439
"4573",102419.734658045,103451.622758218,96285.5867732904,108026.112310643
"4574",99932.0707600779,110136.476738906,106275.210875754,109739.93602763
"4575",126703.287874387,98644.5666739132,118088.241381994,99432.9374753108
"4576",104957.726881882,90712.5714803261,87851.0556924274,90598.3786735613
"4577",115048.02564012,111161.106043677,106528.055275015,94723.9120857731
"4578",97043.8714891428,92877.3741783273,96119.8652100963,108298.984904776
"4579",104310.192968299,96892.8365940754,112502.247449175,98122.5044616822
"4580",114311.098799321,103870.269301518,103225.773362542,102317.850525541
"4581",99849.4597838602,93119.5015958542,93890.1498906532,106479.445077739
"4582",109447.18108877,111470.798618474,83639.0752705958,107184.821509294
"4583",90943.3836437458,85300.5888995756,97763.5828105563,93053.4633943775
"4584",104194.889019762,97403.9242660694,111209.076077292,86603.7146971793
"4585",112277.369879591,108075.579076285,110248.924927639,106066.172004019
"4586",103287.82011629,114415.176962883,107478.769438063,97195.283020151
"4587",93398.4467175998,136170.486025422,101530.462757328,104233.09043786
"4588",97308.9132368951,120272.334749498,104037.787407085,98527.8412723863
"4589",103928.703430312,107381.30789484,109977.135734418,90043.3791947165
"4590",113754.50252156,107566.909497712,94414.9117549022,87538.5603984048
"4591",112408.868595348,89520.4045572625,91689.1331382489,113168.327278868
"4592",88707.5622995667,94742.362174665,98742.5314918913,103943.693993295
"4593",94591.0207505378,109332.79660112,97479.5050273227,103683.742907356
"4594",104288.840218384,94350.294091983,95846.4112693301,105342.394564342
"4595",128029.524799969,110795.114789134,121204.446845942,111761.964206191
"4596",107123.137902056,105389.895602558,79351.6263979343,94260.4029513964
"4597",108964.659093797,103548.122140354,106058.247082094,112908.194599901
"4598",89899.1387489815,121839.183133292,100664.617937208,105282.347624812
"4599",92476.4156310603,94785.5746791779,116125.173514579,101226.465316807
"4600",105164.306310076,83955.6040671054,98408.723521951,110657.041706354
"4601",103891.642855151,124612.905896936,101211.7801131,109776.911783371
"4602",98563.2219875561,126121.035343099,97201.8717977046,115801.915469707
"4603",104100.775733329,87615.1214511308,116550.581755046,118231.954991167
"4604",107010.623992662,113036.976491786,80544.2740594012,112365.483442241
"4605",94961.8175104122,114616.54139106,81337.5457151881,81542.5518010688
"4606",99678.6714610435,100193.855617425,120572.730258859,119216.378940296
"4607",90680.6126920909,107549.071849937,102461.613756666,119023.038668238
"4608",110409.161755371,119511.979184719,115896.15425111,120388.621961102
"4609",117801.539206908,96565.7185449846,101638.581599707,102047.610419555
"4610",99413.8511941286,92589.6036090133,110660.519425286,106773.03470064
"4611",104338.587049899,90480.2459415541,102742.218634258,106327.726117156
"4612",101362.415541767,121184.758412278,132667.723409565,136748.051103402
"4613",100225.175120728,91397.1041631132,122733.809750342,117770.907369534
"4614",120203.531592995,102592.156502412,95762.0363896873,116151.013585498
"4615",126262.450511119,109202.57927938,87864.6727326984,94315.8248585983
"4616",130060.574922326,108830.530269777,99579.7805451715,101020.389191658
"4617",102948.685829514,119122.211786105,110407.130437335,126149.376208356
"4618",119326.01935489,98318.6304847095,102108.534424191,103375.519828277
"4619",100938.20131921,96096.5934401629,112084.848074518,106635.436365349
"4620",96012.5651283072,115164.877212225,103002.172070319,109742.111390477
"4621",112359.981047784,121893.629126549,87606.998512601,93685.7732559798
"4622",107654.146061599,94576.3614280427,114954.876986827,104595.528578839
"4623",81430.9342295467,88744.8244978861,109460.580496823,115329.212548937
"4624",87625.4988071817,98502.4601942991,97590.3990637401,87581.5640763771
"4625",108765.539512122,112842.880746971,112643.009916333,106051.109966247
"4626",113424.228542716,113276.499788295,105612.196323623,84787.5623904619
"4627",135226.031323203,82519.0727772199,114689.709707706,88535.4387979538
"4628",117987.181292116,104799.690053894,95508.8628699046,121595.869087084
"4629",100873.163251644,119340.165598399,113490.27260453,95822.7853262006
"4630",100215.967797782,88604.5228115424,100652.36052766,123084.787458797
"4631",136248.847244398,101293.638429581,83945.8427577351,100703.485705249
"4632",86995.9348141866,97613.9922860988,94041.2423777636,101660.376651275
"4633",110239.847318437,121838.67776142,86685.1491229818,111474.67109
"4634",109235.472280027,103955.541498015,102659.0851914,108485.385425613
"4635",107856.98225691,98323.9514901315,82545.7212805241,100608.433973627
"4636",101289.310040701,113002.980247851,94997.576286835,86548.1425226432
"4637",121080.909335796,97542.8098062663,95363.5317355394,101687.998461031
"4638",109895.468086887,89956.7713182929,100302.985188673,103373.874691392
"4639",110048.263236495,99762.4357500149,100121.980792268,109806.526841723
"4640",109212.033618148,90504.7548154593,84346.6802727199,97318.5076216261
"4641",98214.9558065865,106402.084583297,98029.0698759164,102132.564668568
"4642",119669.044240095,85312.3222405563,91587.4400009592,105720.329351836
"4643",107927.714001985,106385.271745743,112036.313867833,103007.658653811
"4644",79005.4225902032,104450.127821712,90157.990189663,108296.371691005
"4645",104253.554381824,107211.943648069,84859.799384075,112923.500366784
"4646",109540.656015049,111803.508312732,100158.21886892,110995.407137931
"4647",103543.215773363,125989.873912703,111091.600680639,106584.866757901
"4648",89304.9825874411,102113.83087771,106113.974092904,102953.055365112
"4649",93822.2600599146,83330.3819576764,89189.12021893,87864.2393104036
"4650",120640.983616892,102518.075760586,107459.997322697,110036.655134186
"4651",89346.617652808,112848.543334538,89905.631736478,97357.2477766555
"4652",101537.382859727,105627.547049969,92860.1664147185,122168.054811514
"4653",101363.463479284,92196.9146985659,100588.872007679,94904.3539895976
"4654",104282.765120986,105218.849034589,115612.704410072,91292.3441176642
"4655",84375.01714539,116291.319267253,111570.162029624,91456.3537996817
"4656",115048.773807154,89484.4603515236,99439.1214652025,103233.072616906
"4657",104446.990760472,96353.8072300442,111105.742009336,100866.604245228
"4658",132052.851630172,93136.0804037898,91417.5770411991,95015.6881775266
"4659",110334.668863006,102342.558427799,109267.909701174,107277.894961375
"4660",96834.1444273914,93541.5706491706,105049.115679418,90034.6924445127
"4661",110306.363357019,88183.2728981953,95831.2309755953,113181.096505548
"4662",92111.5025809424,79238.8599171188,92631.9092275733,109477.196136502
"4663",98718.2528481861,100527.662657752,112340.376526188,107827.451981398
"4664",119031.776400453,102895.441044406,91951.4560549134,111213.702632028
"4665",109939.758004861,118584.82363953,100462.977976011,107886.290203957
"4666",125195.28695828,89502.7677624488,102188.991542403,109868.767071026
"4667",92110.6479093501,99020.5873940404,97936.6834393313,92632.618071446
"4668",95758.7996597274,113683.956537739,92948.702069615,156132.379728808
"4669",125490.076382836,110060.490567961,85452.1368281912,108235.704560228
"4670",109259.769373953,113514.689122421,97220.8451928076,97473.7313352098
"4671",95548.9341214581,119971.203551547,108038.971615187,90343.6075095803
"4672",119292.488953475,94659.8559226351,121300.384744334,95202.2809123315
"4673",115948.880468872,79020.1268544672,92048.4114362425,97973.7462067134
"4674",86824.7438045988,99496.7567900386,96330.4301258724,99251.3361794677
"4675",77595.1641528287,110790.167520947,97999.0149143808,125822.506048466
"4676",105778.997451916,118572.594163576,95292.823821338,92215.7446398472
"4677",97214.8291533955,129334.295568878,97933.6562108746,108461.196301063
"4678",103691.015044026,111143.731422242,105679.762244697,96316.3223532445
"4679",105223.245277501,105441.992197632,101745.116118047,105495.665336303
"4680",129502.228078691,112255.543324108,97535.9026216044,92005.1740343169
"4681",103315.96611652,101482.883360055,92281.2578454202,96840.2275338227
"4682",114323.490211448,89146.3089153703,123650.153923262,108120.486565953
"4683",91730.264271546,109659.989720747,109694.503305617,99997.7223462876
"4684",94253.239497897,112574.535103765,101952.651915562,118146.100963295
"4685",105945.009725121,86411.5276768538,90693.5488353169,84803.570643043
"4686",98921.3713667564,91129.7363519162,100661.079452907,101525.331810777
"4687",101106.513930402,110048.230090883,108872.753155366,112009.269823744
"4688",85394.4199184369,102938.121876078,109979.643339901,95298.2840910227
"4689",109667.696291417,101139.235713834,93092.8934723525,103984.760415846
"4690",98664.637698459,101246.686989679,105028.884512488,102587.545965542
"4691",97906.7290133831,94653.5178467123,104446.617393442,90311.8297116295
"4692",99307.5297886561,125514.028189381,110603.658641714,92150.8955666649
"4693",107876.555568018,104704.080192543,99440.9980056367,103913.683631861
"4694",108656.89279704,112795.511772724,106259.301894613,92417.8315146595
"4695",87805.5627560689,91124.845419079,92526.1713825162,123770.508183366
"4696",111761.184330641,121988.075592611,97065.6181579892,113665.498947222
"4697",96964.9230413176,106778.118437034,83253.5492387387,100242.297602774
"4698",95862.7531762789,105613.487589008,89684.8364757724,102352.256311954
"4699",97788.2922553894,109477.758477351,104472.511961446,105757.660384039
"4700",125724.86416419,116527.67705036,93842.9651818927,97465.4775883798
"4701",116572.806955273,103030.729019676,99102.9322423838,83727.5413235413
"4702",96559.1876521596,99746.4453424751,93652.5947484063,98987.3740371499
